iteration,loss,accuracy
901,0.449396,86.71875
902,0.434737,87.5
903,0.509173,83.59375
904,0.568165,85.9375
905,0.425895,89.0625
906,0.50661,83.59375
907,0.693375,79.6875
908,0.320116,88.28125
909,0.427049,88.28125
910,0.493555,86.71875
911,0.641431,84.375
912,0.937259,82.03125
913,0.388225,88.28125
914,0.661542,81.25
915,0.469102,86.71875
916,0.571444,85.15625
917,0.629379,84.375
918,0.395104,90.625
919,0.573311,86.71875
920,0.618721,86.71875
921,0.639469,84.375
922,0.519962,86.71875
923,0.439227,88.28125
924,0.534666,84.375
925,0.626536,85.9375
926,0.466803,89.0625
927,0.475854,86.71875
928,0.615068,84.375
929,0.550541,85.9375
930,0.450649,89.0625
931,0.408126,87.5
932,0.411591,89.0625
933,0.461893,88.28125
934,0.423056,85.15625
935,0.476746,86.71875
936,0.398517,89.84375
937,0.497161,86.71875
938,0.367092,89.0625
939,0.421532,89.84375
940,0.434425,92.1875
941,0.604885,84.375
942,0.642896,82.8125
943,0.475448,87.5
944,0.425488,85.15625
945,0.405046,88.28125
946,0.488572,88.28125
947,0.440993,90.625
948,0.647773,81.25
949,0.500091,83.59375
950,0.526256,85.9375
951,0.555308,84.375
952,0.542078,86.71875
953,0.687906,81.25
954,0.408381,89.84375
955,0.37295,89.84375
956,0.5696,83.59375
957,0.528244,88.28125
958,0.595946,81.25
959,0.500033,82.8125
960,0.459543,85.9375
961,0.452921,85.9375
962,0.514971,86.71875
963,0.56006,84.375
964,0.4666,87.5
965,0.468649,87.5
966,0.443987,90.625
967,0.382715,92.1875
968,0.514511,85.15625
969,0.393213,91.40625
970,0.422893,89.0625
971,0.685549,85.9375
972,0.660444,82.8125
973,0.327912,89.84375
974,0.622506,81.25
975,0.380046,89.0625
976,0.701071,77.34375
977,0.449289,86.71875
978,0.790465,82.8125
979,0.570036,82.03125
980,0.520758,87.5
981,0.537946,81.25
982,0.79519,81.25
983,0.478427,86.71875
984,0.458534,86.71875
985,0.400693,87.5
986,0.498991,85.9375
987,0.43557,86.71875
988,0.535369,84.375
989,0.723585,82.03125
990,0.883274,82.8125
991,0.509512,86.71875
992,0.58698,80.46875
993,0.535291,83.59375
994,0.332925,90.625
995,0.471957,85.9375
996,0.589459,82.8125
997,0.399423,89.84375
998,0.346518,92.1875
999,0.652058,84.375
1000,0.762841,85.15625
1001,0.474229,88.28125
1002,0.432467,89.84375
1003,0.698347,82.8125
1004,0.286694,93.75
1005,0.429123,88.28125
1006,0.555218,86.71875
1007,0.555065,80.46875
1008,0.514856,85.9375
1009,0.540382,86.71875
1010,0.472579,82.03125
1011,0.498219,90.625
1012,0.358775,92.1875
1013,0.569094,85.9375
1014,0.576485,87.5
1015,0.365336,92.1875
1016,0.421646,85.9375
1017,0.473136,90.625
1018,0.578889,82.03125
1019,0.387049,88.28125
1020,0.568455,86.71875
1021,0.402992,89.84375
1022,0.40036,87.5
1023,0.455941,84.375
1024,0.478769,85.15625
1025,0.748795,87.5
1026,0.438895,86.71875
1027,0.598031,83.59375
1028,0.597415,87.5
1029,0.414308,88.28125
1030,0.430396,89.0625
1031,0.503364,86.71875
1032,0.612971,85.15625
1033,0.548089,87.5
1034,0.470314,87.5
1035,0.399381,88.28125
1036,0.532294,86.71875
1037,0.319949,90.625
1038,0.460581,86.71875
1039,0.416364,89.0625
1040,0.736542,87.5
1041,0.465051,85.15625
1042,0.466498,83.59375
1043,0.496454,89.0625
1044,0.573514,84.375
1045,0.500515,89.84375
1046,0.448955,88.28125
1047,0.42387,89.84375
1048,0.715706,77.34375
1049,0.506517,83.59375
1050,0.674274,80.46875
1051,0.617563,82.8125
1052,0.430346,91.40625
1053,0.653847,83.59375
1054,0.594833,82.8125
1055,0.311895,92.96875
1056,0.55147,89.84375
1057,0.438451,90.625
1058,0.488302,88.28125
1059,0.482245,85.9375
1060,0.404995,91.40625
1061,0.438309,86.71875
1062,0.445179,87.5
1063,0.551685,86.71875
1064,0.473832,89.0625
1065,0.375478,88.28125
1066,0.505424,85.9375
1067,0.584751,84.375
1068,0.616236,82.03125
1069,0.476956,85.9375
1070,0.695162,82.8125
1071,0.636293,88.28125
1072,0.416454,89.84375
1073,0.467606,85.15625
1074,0.334561,92.96875
1075,0.744323,79.6875
1076,0.429186,84.375
1077,0.845812,80.46875
1078,0.594051,82.8125
1079,0.545123,85.9375
1080,0.360184,90.625
1081,0.418644,89.84375
1082,0.508364,86.71875
1083,0.675748,82.03125
1084,0.411831,89.0625
1085,0.393433,91.40625
1086,0.681082,81.25
1087,0.575906,86.71875
1088,0.424395,88.28125
1089,0.462457,88.28125
1090,0.537667,85.9375
1091,0.505642,85.9375
1092,0.471319,85.9375
1093,0.623447,86.71875
1094,0.41117,87.5
1095,0.677679,79.6875
1096,0.528728,90.625
1097,0.364147,92.1875
1098,0.34669,92.1875
1099,0.454022,85.9375
1100,0.423856,86.71875
1101,0.565973,86.71875
1102,0.384028,89.84375
1103,0.608397,84.375
1104,0.444945,88.28125
1105,0.436761,89.0625
1106,0.485169,85.15625
1107,0.490513,87.5
1108,0.556007,86.71875
1109,0.549687,83.59375
1110,0.411689,89.0625
1111,0.439366,89.0625
1112,0.384452,91.40625
1113,0.622967,85.9375
1114,0.640168,80.46875
1115,0.466768,85.9375
1116,0.480378,85.15625
1117,0.423083,90.625
1118,0.478213,87.5
1119,0.44378,89.0625
1120,0.495443,84.375
1121,0.351709,89.0625
1122,0.34771,91.40625
1123,0.474133,85.9375
1124,0.662453,87.5
1125,0.53466,84.375
1126,0.417181,89.0625
1127,0.422745,85.9375
1128,0.535181,89.0625
1129,0.483447,88.28125
1130,0.512054,86.71875
1131,0.434787,83.59375
1132,0.50954,89.0625
1133,0.552289,88.28125
1134,0.580287,80.46875
1135,0.498888,88.28125
1136,0.408164,89.84375
1137,0.442576,91.40625
1138,0.505173,85.9375
1139,0.548911,82.8125
1140,0.567677,82.8125
1141,0.599136,83.59375
1142,0.580421,83.59375
1143,0.498133,86.71875
1144,0.458855,84.375
1145,0.408613,85.9375
1146,0.609397,81.25
1147,0.683731,83.59375
1148,0.538063,85.15625
1149,0.440822,89.0625
1150,0.529182,86.71875
1151,0.392742,89.0625
1152,0.366557,90.625
1153,0.358049,91.40625
1154,0.556903,85.9375
1155,0.455334,89.0625
1156,0.333506,90.625
1157,0.418785,91.40625
1158,0.290742,92.1875
1159,0.271504,91.40625
1160,0.451385,89.0625
1161,0.357366,90.625
1162,0.504773,88.28125
1163,0.385251,92.1875
1164,0.769268,85.9375
1165,0.347657,89.0625
1166,0.311276,92.96875
1167,0.501301,88.28125
1168,0.455597,86.71875
1169,0.675706,82.8125
1170,0.317318,91.40625
1171,0.489393,88.28125
