iteration,loss,accuracy
556,0.9023,71.875
557,1.30306,60.9375
558,1.09517,64.0625
559,0.836928,75.0
560,1.14698,62.5
561,0.92265,73.4375
562,1.25548,70.3125
563,0.720709,79.6875
564,1.02217,70.3125
565,0.833924,71.875
566,0.695757,78.125
567,1.11898,70.3125
568,1.28838,70.3125
569,1.14341,68.75
570,1.14703,67.1875
571,0.886714,76.5625
572,0.872985,75.0
573,1.29858,57.8125
574,0.999111,71.875
575,0.882662,76.5625
576,0.835784,76.5625
577,0.863602,82.8125
578,1.14611,70.3125
579,0.954763,71.875
580,0.886042,78.125
581,0.874686,70.3125
582,1.18656,71.875
583,1.10014,70.3125
584,1.29426,68.75
585,0.964211,76.5625
586,0.851285,76.5625
587,0.879718,78.125
588,1.19417,71.875
589,1.30759,64.0625
590,0.863594,76.5625
591,0.808673,81.25
592,0.97157,70.3125
593,1.00005,67.1875
594,1.00417,71.875
595,0.797468,75.0
596,0.858106,82.8125
597,1.06412,71.875
598,1.09117,75.0
599,0.721299,79.6875
600,0.836685,78.125
601,0.856608,75.0
602,0.99945,65.625
603,0.980897,68.75
604,0.746376,78.125
605,1.13165,65.625
606,0.912198,75.0
607,1.10987,71.875
608,1.1521,62.5
609,0.971976,73.4375
610,0.987432,76.5625
611,0.736344,75.0
612,1.02538,70.3125
613,1.1682,57.8125
614,0.827655,79.6875
615,1.35389,62.5
616,1.07045,68.75
617,1.19991,62.5
618,1.27071,64.0625
619,0.891278,75.0
620,1.21548,62.5
621,0.876243,75.0
622,1.15125,68.75
623,1.00852,60.9375
624,1.10708,68.75
625,0.871761,75.0
626,0.743683,76.5625
627,1.25211,67.1875
628,0.871077,70.3125
629,0.668383,84.375
630,0.939519,75.0
631,0.898979,70.3125
632,0.950234,73.4375
633,1.08174,64.0625
634,1.11326,73.4375
635,0.860633,76.5625
636,1.19367,60.9375
637,0.924845,70.3125
638,0.836159,78.125
639,0.990779,76.5625
640,1.17757,70.3125
641,0.876149,85.9375
642,1.04303,71.875
643,1.0497,71.875
644,0.848595,76.5625
645,1.17323,60.9375
646,0.958251,64.0625
647,0.950133,73.4375
648,1.05883,65.625
649,0.822553,71.875
650,0.788554,78.125
651,0.880072,81.25
652,0.867706,75.0
653,1.14181,62.5
654,0.968472,75.0
655,0.998252,70.3125
656,1.26796,60.9375
657,1.03796,67.1875
658,0.890833,75.0
659,0.921638,75.0
660,0.743427,81.25
661,0.927533,70.3125
662,0.748589,78.125
663,0.879505,71.875
664,1.00174,70.3125
665,0.94473,76.5625
666,0.989863,78.125
667,0.995533,65.625
668,0.65029,81.25
669,1.13909,60.9375
670,0.867227,71.875
671,1.33544,62.5
672,0.911259,79.6875
673,0.889455,67.1875
674,0.656456,78.125
675,0.880221,65.625
676,0.792557,79.6875
677,0.943693,70.3125
678,0.777231,78.125
679,0.926616,68.75
680,1.18206,73.4375
681,0.920368,67.1875
682,1.00892,75.0
683,1.14889,67.1875
684,0.892194,67.1875
685,0.795301,78.125
686,1.21999,60.9375
687,1.11337,73.4375
688,0.788475,79.6875
689,0.950654,75.0
690,1.11068,67.1875
691,0.856695,78.125
692,1.36221,59.375
693,1.20347,64.0625
694,0.766592,76.5625
695,1.12156,73.4375
696,0.993774,68.75
697,0.690722,82.8125
698,0.947103,71.875
699,1.32708,71.875
700,1.16617,71.875
701,0.915399,73.4375
702,0.910314,75.0
703,1.01063,76.5625
704,0.775632,79.6875
705,0.857536,71.875
706,0.900285,71.875
707,0.884206,81.25
708,1.0499,75.0
709,1.15015,70.3125
710,0.932666,76.5625
711,0.912872,76.5625
712,0.974686,70.3125
713,1.13206,68.75
714,0.908982,73.4375
715,0.992094,71.875
716,0.822441,68.75
717,0.908127,78.125
718,0.955987,75.0
719,0.918259,67.1875
720,0.845205,76.5625
721,0.963296,73.4375
722,0.767822,78.125
723,0.736646,84.375
724,1.01367,70.3125
725,0.852823,75.0
726,0.688313,81.25
727,0.834086,76.5625
728,0.810208,75.0
729,0.925787,71.875
730,0.895391,70.3125
731,0.807627,73.4375
732,0.878583,70.3125
733,0.879413,76.5625
734,0.563058,84.375
735,0.953271,78.125
736,0.621272,79.6875
737,0.790347,76.5625
738,0.673354,78.125
739,1.24672,70.3125
740,0.892579,76.5625
741,1.48068,67.1875
742,1.16778,62.5
743,0.971649,68.75
744,0.915347,71.875
745,0.817806,75.0
746,0.537712,90.625
747,0.944739,75.0
748,0.814288,73.4375
749,0.836056,78.125
750,0.995432,70.3125
751,0.793952,73.4375
752,0.846135,68.75
753,0.951455,73.4375
754,1.10217,64.0625
755,1.0974,68.75
756,0.972252,75.0
757,0.856581,73.4375
758,0.938205,76.5625
759,0.997983,71.875
760,0.938906,68.75
761,1.00748,71.875
762,1.12991,64.0625
763,1.07355,68.75
764,0.88651,70.3125
765,0.864048,81.25
766,0.817768,82.8125
767,1.04739,67.1875
768,0.634013,85.9375
769,0.841889,78.125
770,0.88858,75.0
771,0.857073,70.3125
772,0.719002,79.6875
773,1.00527,73.4375
774,0.811481,79.6875
775,0.925755,70.3125
776,1.17072,70.3125
777,0.78438,73.4375
778,0.757905,81.25
779,0.858556,73.4375
780,0.659717,81.25
781,1.0262,70.3125
782,0.894384,73.4375
783,0.865534,76.5625
784,0.741496,79.6875
785,0.9388,70.3125
786,0.850824,68.75
787,0.431664,90.625
788,0.881714,76.5625
789,1.05172,78.125
790,0.844323,76.5625
791,0.93896,67.1875
792,0.834741,79.6875
793,1.19953,76.5625
794,0.765829,79.6875
795,0.597039,89.0625
796,0.884739,79.6875
797,0.68404,82.8125
798,0.937172,73.4375
799,0.857064,79.6875
800,0.837793,73.4375
801,1.41318,76.5625
802,0.797519,73.4375
803,1.01319,68.75
804,0.733423,79.6875
805,0.933953,70.3125
806,1.08239,71.875
807,0.874196,76.5625
808,0.872951,73.4375
809,0.853925,78.125
810,1.35038,65.625
811,0.791576,78.125
812,0.754748,78.125
813,0.702127,78.125
814,1.80449,64.0625
815,0.981177,76.5625
816,1.06307,68.75
817,0.692123,84.375
818,1.12279,71.875
819,0.790497,75.0
820,0.915318,73.4375
821,0.847042,71.875
822,1.14537,71.875
823,0.896487,71.875
824,1.01728,64.0625
825,0.755314,81.25
826,0.888545,78.125
827,0.961286,81.25
828,0.775536,82.8125
829,1.04978,67.1875
830,0.610782,81.25
831,0.812417,76.5625
832,0.961731,73.4375
833,0.641669,76.5625
834,0.895495,70.3125
835,1.10541,75.0
836,0.722041,82.8125
837,0.525584,81.25
838,1.66917,48.4375
839,1.16499,71.875
840,0.985176,73.4375
841,1.00303,67.1875
842,0.765992,71.875
843,0.907546,78.125
844,0.927442,73.4375
845,0.6995,78.125
846,0.78103,75.0
847,1.0612,65.625
848,0.628008,81.25
849,0.907075,71.875
850,1.021,73.4375
851,0.774159,79.6875
852,0.866937,78.125
853,0.798078,79.6875
854,0.665504,79.6875
855,0.847793,70.3125
856,1.09966,73.4375
857,1.04384,70.3125
858,0.87897,78.125
859,1.00733,81.25
860,0.872031,76.5625
861,0.756592,75.0
862,0.735317,78.125
863,1.00457,76.5625
864,1.14167,68.75
